Duration,Rate,Entropy,Payload_Length,Var_Payload,syn_flag_number,ack_flag_number,rst_flag_number,fin_flag_number,TCP,UDP,Number,Tot size,AVG,Std,Min,Max,attack_type,label
-1.1972123865384776,1.1676914078972167,-0.9234431933838411,1.8793617538281273,-0.4117064570011625,-2.4189124203330876,-0.2644570361123817,0.6015119456338324,-0.22330844177970702,0.057010908948449165,-1.2814273381689447,0.9121529446537711,0.929964853516083,-2.0760020772694587,1.2395159965050158,-0.5512892246460188,-0.4334931843148699,benign,0
0.1736841453611354,-0.41725775395452336,-1.613001716131068,0.5153596061562128,1.3326816169684985,-0.4935845810434007,0.6760493138026616,-0.0759728211808694,-1.8661060869549244,0.09834287918096164,-0.08392045274302055,0.44630603277892167,-0.11695415984241589,0.8237614189698792,0.7530492113006615,-2.0078135107155703,-0.7749399336768598,benign,0
-0.6299059677631318,1.0333859608874967,0.7229985955399361,1.7332163531887308,-0.873535451299827,-1.4220342211390278,-0.32252571326569596,-0.26363190384430774,0.6489028986034303,0.3429032924653895,-0.4104197665648129,-1.9180753678402342,0.5919529058741156,0.020824749399282853,-0.8002042231804389,1.282134514606404,-1.0216365845702688,benign,0
0.5752595166863819,1.401063029201811,1.0948518614715637,-0.4043735418006762,2.005960461168943,1.1909395917586114,0.5135929232283294,0.2642130270321326,-0.49806640449726614,-1.1563321911637054,1.9948588980469433,-0.7043257557155022,1.1915546529170165,-0.9415927464704646,-0.08173436186489969,-0.3550612945842464,-1.240642657549712,benign,0
0.6825874177874562,-0.7771217870247141,1.338910597520884,0.24149563475031688,0.7516790343921171,-0.8717505851141787,-0.9266063201957097,-0.5149637164088001,-1.3887655607006584,-1.6754853680925725,-1.9938644225839153,0.5102083533376487,0.9694054913302595,0.4832532822846807,-0.112266030790557,0.26871710577897107,0.06241119331362624,benign,0
-1.2586117440521065,-0.6768483095618044,0.9400591899686731,-0.1520662165226024,-0.8666136130010084,0.4862587752641628,-0.34260027737757215,-1.119081943785692,-1.130179438681755,-1.456973792566947,1.4245819161785085,-1.7476490323626432,-0.914044963411512,0.20002988770633454,-0.8215494468734706,-1.1140309735008056,0.11324229120625152,benign,0
-0.4892249636059104,0.5883679088214699,-1.3797696121187797,-1.2981667150657676,0.7300701020505607,1.7301757868999865,-0.5624548605723256,0.37467614339251015,0.844904011690051,1.348248487391193,0.8485038707651564,-1.4976966363308921,0.39253123792080297,-0.9707822587228598,-1.8090370575703656,0.10843088900158004,-0.06042425617987927,benign,0
0.5688655882395898,1.2032582616684302,0.18956533761271363,-0.28701595834661914,-0.0285725059441121,1.906483678697113,0.4004823989474817,0.9386547645087769,1.0378214531716539,-0.048604242815567536,-0.5953409851999799,-0.269357900246003,-0.4811944907793821,-0.23919556465304964,-1.1396051247718213,0.20678397399800905,1.2446119131280597,benign,0
-0.1545596855026346,1.5542069705701953,-0.7995148877788033,1.9360646718515744,-0.46543600616732145,0.2534295788638501,2.302243187836468,0.2090125546875575,1.6309088267546163,-0.2157943285745649,-0.9725948953382322,1.3840690441752137,-1.0862206677329338,-1.5869021160494445,-0.8086343571826358,-0.7514063167180342,1.2285613347554287,benign,0
-1.763298064848697,0.5658247598681176,1.5608872040955504,-1.278040844426613,-1.2199156895060532,0.5741705087371695,1.1181105948797552,-1.2793137032887425,-1.0843049738331993,-0.39743624926866866,-1.2016000603590271,0.7802474648589451,0.36484170890390494,0.4366382989246089,-0.4757834449702133,-1.4248396215978019,-1.5821365433516845,benign,0
-0.5555536804846009,-0.8345945680605763,-0.9957519017962235,-0.43996524269586,0.7039828730244752,-0.30018053583154924,0.8753691085443578,1.117656890535472,-0.11882081248062248,-0.20055559936579773,0.7323849255618059,-2.1100916935781555,-0.0704080630891205,0.7705427741120519,-0.36614356119665353,1.2584168862252638,1.3995376923006722,benign,0
-0.4594664515753413,0.3519080303590385,-0.36982297176704776,0.13038405075991888,1.1549614680874913,-0.4427810434005116,1.7370685813830498,-0.8138496570727574,-1.0764795201773019,-0.47258572111812397,-0.47506238837289017,-0.18333377252838215,1.0811791558835102,0.7864310207519714,-0.47367328495497074,-1.069681366311448,-0.13987068565083202,benign,0
-2.1552679592316797,0.4681571635044447,0.606382349244473,0.19436671217168625,-0.8883616874365962,-0.8361671651252162,-0.1909124845882838,-1.3890157351665473,0.9692434884107735,-0.2024154178850891,1.131998662581497,0.6616660705440287,0.5974015357131328,-0.6036575793659227,0.32386997762860337,-0.36805370991408953,-1.1308641071176817,benign,0
-1.2555153440355213,-0.5357860076991111,1.8345456423673505,0.7959526012234186,-1.2092084291618064,1.1482780565029898,-2.157038921454601,-1.6100304865466502,0.8904661209368859,0.3452673892791369,-1.1317170312781033,0.30239640050764643,-0.9118140744752081,-0.07731346322752648,1.2066816356926184,0.9168066791610122,-1.0041512753624282,benign,0
-1.281355456005042,-0.4561464262062823,0.8359025711539414,-1.3391672470921454,0.7205643453886476,-1.1931562522660986,-0.9581045930288586,-0.42629507480973833,-0.8075168083737702,0.7623286661190795,-1.254006326258552,-0.4787579479118333,-0.21139271909722301,0.8644945898835009,1.0052873825288582,1.3700561816176091,0.7430061960296407,benign,0
0.1398794924685143,-0.4096815346005385,0.41888894384935343,-1.7426550990569385,0.4480136497469172,0.20798228943299474,0.5397687476397537,0.7909012671615737,1.0631478675090547,-1.0876734646093609,0.582855816990208,-0.8967458012040709,-0.9880461914816798,-1.052423014015633,0.7339370238983074,0.41803685020948395,0.016867011486646852,benign,0
0.06311951009785544,0.027704912435093938,-0.4351828220050744,0.7323878104969458,-0.46722518121846845,0.47802997997039565,0.8770746637242369,-0.8842604220633824,1.8791060768004937,0.09503305153273024,1.2446469118759906,1.070189263842883,0.9008287575347673,2.07388666999424,-0.5013847965399321,-0.9741576212782653,-1.5417983404581026,benign,0
-0.2000891177805382,0.2605493535134706,-0.2750400463995589,0.14304228650905254,0.03349080631277949,-0.5662063459774658,-0.5459704890862594,1.888431707540405,0.7161273296743375,1.7975165587843585,0.07196031754375835,-0.9996114276924049,1.0396912766110606,-1.0462862545773792,-0.5754587904701506,0.1814709015623808,-0.6917394854288792,benign,0
